Store,Dept,Date,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5
2,12,7/16/10,10103.58,85.32,2.623,-1,-1,-1,-1,-1
2,13,7/16/10,49672.88,85.32,2.623,-1,-1,-1,-1,-1
2,14,7/16/10,18449.13,85.32,2.623,-1,-1,-1,-1,-1
3,1,7/16/10,3440.69,84.32,2.623,-1,-1,-1,-1,-1
3,2,7/16/10,14659.55,84.32,2.623,-1,-1,-1,-1,-1
3,3,7/16/10,5805.9,84.32,2.623,-1,-1,-1,-1,-1
3,4,7/16/10,6945.46,84.32,2.623,-1,-1,-1,-1,-1
3,5,7/16/10,5274.61,84.32,2.623,-1,-1,-1,-1,-1
3,6,7/16/10,921.57,84.32,2.623,-1,-1,-1,-1,-1
3,7,7/16/10,7162.07,84.32,2.623,-1,-1,-1,-1,-1
3,8,7/16/10,7856.36,84.32,2.623,-1,-1,-1,-1,-1
3,9,7/16/10,5044.95,84.32,2.623,-1,-1,-1,-1,-1
3,10,7/16/10,8463.23,84.32,2.623,-1,-1,-1,-1,-1
3,11,7/16/10,7583.31,84.32,2.623,-1,-1,-1,-1,-1
3,12,7/16/10,1956.76,84.32,2.623,-1,-1,-1,-1,-1
3,13,7/16/10,10474.84,84.32,2.623,-1,-1,-1,-1,-1
3,14,7/16/10,3708.06,84.32,2.623,-1,-1,-1,-1,-1
4,1,7/16/10,27218.37,78.53,2.621,-1,-1,-1,-1,-1
4,2,7/16/10,87181.89,78.53,2.621,-1,-1,-1,-1,-1
4,3,7/16/10,25593.25,78.53,2.621,-1,-1,-1,-1,-1
4,4,7/16/10,53436.74,78.53,2.621,-1,-1,-1,-1,-1
4,5,7/16/10,32590.11,78.53,2.621,-1,-1,-1,-1,-1
4,6,7/16/10,6201.79,78.53,2.621,-1,-1,-1,-1,-1
4,7,7/16/10,38298.54,78.53,2.621,-1,-1,-1,-1,-1
4,8,7/16/10,60005.05,78.53,2.621,-1,-1,-1,-1,-1
4,9,7/16/10,29212.57,78.53,2.621,-1,-1,-1,-1,-1
4,10,7/16/10,32949.11,78.53,2.621,-1,-1,-1,-1,-1
4,11,7/16/10,30250.36,78.53,2.621,-1,-1,-1,-1,-1
4,12,7/16/10,9890.74,78.53,2.621,-1,-1,-1,-1,-1
4,13,7/16/10,71704.4,78.53,2.621,-1,-1,-1,-1,-1
4,14,7/16/10,22731.41,78.53,2.621,-1,-1,-1,-1,-1
5,1,7/16/10,7755.51,83.98,2.623,-1,-1,-1,-1,-1
5,2,7/16/10,12002.4,83.98,2.623,-1,-1,-1,-1,-1
5,3,7/16/10,3056.2,83.98,2.623,-1,-1,-1,-1,-1
5,4,7/16/10,8917.76,83.98,2.623,-1,-1,-1,-1,-1
5,5,7/16/10,4035.76,83.98,2.623,-1,-1,-1,-1,-1
5,6,7/16/10,891.09,83.98,2.623,-1,-1,-1,-1,-1
5,7,7/16/10,5712.23,83.98,2.623,-1,-1,-1,-1,-1
5,8,7/16/10,12600.72,83.98,2.623,-1,-1,-1,-1,-1
5,9,7/16/10,5473.71,83.98,2.623,-1,-1,-1,-1,-1
5,10,7/16/10,11108.08,83.98,2.623,-1,-1,-1,-1,-1
5,11,7/16/10,7176.44,83.98,2.623,-1,-1,-1,-1,-1
5,12,7/16/10,2339.97,83.98,2.623,-1,-1,-1,-1,-1
5,13,7/16/10,10949.64,83.98,2.623,-1,-1,-1,-1,-1
5,14,7/16/10,2688.95,83.98,2.623,-1,-1,-1,-1,-1
6,1,7/16/10,21273.49,83.75,2.623,-1,-1,-1,-1,-1
6,2,7/16/10,55147.95,83.75,2.623,-1,-1,-1,-1,-1
6,3,7/16/10,16809.22,83.75,2.623,-1,-1,-1,-1,-1
6,4,7/16/10,35005.19,83.75,2.623,-1,-1,-1,-1,-1
6,5,7/16/10,26324.45,83.75,2.623,-1,-1,-1,-1,-1
6,6,7/16/10,8774.48,83.75,2.623,-1,-1,-1,-1,-1
6,7,7/16/10,35104.06,83.75,2.623,-1,-1,-1,-1,-1
6,8,7/16/10,43913.54,83.75,2.623,-1,-1,-1,-1,-1
6,9,7/16/10,47858.73,83.75,2.623,-1,-1,-1,-1,-1
6,10,7/16/10,45752.17,83.75,2.623,-1,-1,-1,-1,-1
6,11,7/16/10,23189.4,83.75,2.623,-1,-1,-1,-1,-1
6,12,7/16/10,6566.4,83.75,2.623,-1,-1,-1,-1,-1
6,13,7/16/10,40850.71,83.75,2.623,-1,-1,-1,-1,-1
6,14,7/16/10,22358.21,83.75,2.623,-1,-1,-1,-1,-1
1,1,7/23/10,15360.45,83.36,2.608,-1,-1,-1,-1,-1
1,2,7/23/10,44763.33,83.36,2.608,-1,-1,-1,-1,-1
1,3,7/23/10,16930.62,83.36,2.608,-1,-1,-1,-1,-1
1,4,7/23/10,36624.71,83.36,2.608,-1,-1,-1,-1,-1
1,5,7/23/10,17313.46,83.36,2.608,-1,-1,-1,-1,-1
1,6,7/23/10,5758.04,83.36,2.608,-1,-1,-1,-1,-1
1,7,7/23/10,20029.1,83.36,2.608,-1,-1,-1,-1,-1
1,8,7/23/10,34350.12,83.36,2.608,-1,-1,-1,-1,-1
1,9,7/23/10,19079.5,83.36,2.608,-1,-1,-1,-1,-1
1,10,7/23/10,30078.61,83.36,2.608,-1,-1,-1,-1,-1
1,11,7/23/10,28115.79,83.36,2.608,-1,-1,-1,-1,-1
1,12,7/23/10,11743.8,83.36,2.608,-1,-1,-1,-1,-1
1,13,7/23/10,40552.37,83.36,2.608,-1,-1,-1,-1,-1
1,14,7/23/10,11945.81,83.36,2.608,-1,-1,-1,-1,-1
2,1,7/23/10,21139.52,87.66,2.608,-1,-1,-1,-1,-1
2,2,7/23/10,66465.49,87.66,2.608,-1,-1,-1,-1,-1
2,3,7/23/10,25107.25,87.66,2.608,-1,-1,-1,-1,-1
2,4,7/23/10,44645.34,87.66,2.608,-1,-1,-1,-1,-1
2,5,7/23/10,22236.84,87.66,2.608,-1,-1,-1,-1,-1
2,6,7/23/10,8370.9,87.66,2.608,-1,-1,-1,-1,-1
2,7,7/23/10,30319.88,87.66,2.608,-1,-1,-1,-1,-1
2,8,7/23/10,55654.91,87.66,2.608,-1,-1,-1,-1,-1
2,9,7/23/10,29712.33,87.66,2.608,-1,-1,-1,-1,-1
2,10,7/23/10,43363.43,87.66,2.608,-1,-1,-1,-1,-1
2,11,7/23/10,27345.43,87.66,2.608,-1,-1,-1,-1,-1
2,12,7/23/10,8872.63,87.66,2.608,-1,-1,-1,-1,-1
2,13,7/23/10,46883.57,87.66,2.608,-1,-1,-1,-1,-1
2,14,7/23/10,16611.98,87.66,2.608,-1,-1,-1,-1,-1
3,1,7/23/10,3874.45,83.32,2.608,-1,-1,-1,-1,-1
3,2,7/23/10,14224.53,83.32,2.608,-1,-1,-1,-1,-1
3,3,7/23/10,7107.79,83.32,2.608,-1,-1,-1,-1,-1
3,4,7/23/10,7320.08,83.32,2.608,-1,-1,-1,-1,-1
3,5,7/23/10,6729.8,83.32,2.608,-1,-1,-1,-1,-1
3,6,7/23/10,1683.46,83.32,2.608,-1,-1,-1,-1,-1
3,7,7/23/10,6381.82,83.32,2.608,-1,-1,-1,-1,-1
3,8,7/23/10,7002.83,83.32,2.608,-1,-1,-1,-1,-1
3,9,7/23/10,5505.18,83.32,2.608,-1,-1,-1,-1,-1
3,10,7/23/10,8642.48,83.32,2.608,-1,-1,-1,-1,-1
3,11,7/23/10,8544.24,83.32,2.608,-1,-1,-1,-1,-1
3,12,7/23/10,2378.57,83.32,2.608,-1,-1,-1,-1,-1
3,13,7/23/10,9954.57,83.32,2.608,-1,-1,-1,-1,-1
3,14,7/23/10,3981.39,83.32,2.608,-1,-1,-1,-1,-1
4,1,7/23/10,27561.95,79.78,2.612,-1,-1,-1,-1,-1
4,2,7/23/10,81652.46,79.78,2.612,-1,-1,-1,-1,-1
4,3,7/23/10,31660.07,79.78,2.612,-1,-1,-1,-1,-1
4,4,7/23/10,50912.21,79.78,2.612,-1,-1,-1,-1,-1
4,5,7/23/10,27250.41,79.78,2.612,-1,-1,-1,-1,-1
4,6,7/23/10,6323.99,79.78,2.612,-1,-1,-1,-1,-1
4,7,7/23/10,35512.5,79.78,2.612,-1,-1,-1,-1,-1
4,8,7/23/10,63123.05,79.78,2.612,-1,-1,-1,-1,-1
4,9,7/23/10,28768.3,79.78,2.612,-1,-1,-1,-1,-1
4,10,7/23/10,34359.54,79.78,2.612,-1,-1,-1,-1,-1
4,11,7/23/10,22147.13,79.78,2.612,-1,-1,-1,-1,-1
4,12,7/23/10,10263.55,79.78,2.612,-1,-1,-1,-1,-1
4,13,7/23/10,67185.91,79.78,2.612,-1,-1,-1,-1,-1
4,14,7/23/10,20940.73,79.78,2.612,-1,-1,-1,-1,-1
5,1,7/23/10,7045.25,83.66,2.608,-1,-1,-1,-1,-1
5,2,7/23/10,12854.37,83.66,2.608,-1,-1,-1,-1,-1
5,3,7/23/10,4052.25,83.66,2.608,-1,-1,-1,-1,-1
5,4,7/23/10,9497.6,83.66,2.608,-1,-1,-1,-1,-1
5,5,7/23/10,6022.55,83.66,2.608,-1,-1,-1,-1,-1
5,6,7/23/10,895.91,83.66,2.608,-1,-1,-1,-1,-1
5,7,7/23/10,5209.47,83.66,2.608,-1,-1,-1,-1,-1
5,8,7/23/10,12839.36,83.66,2.608,-1,-1,-1,-1,-1
5,9,7/23/10,6315.5,83.66,2.608,-1,-1,-1,-1,-1
5,10,7/23/10,9435.11,83.66,2.608,-1,-1,-1,-1,-1
5,11,7/23/10,7572.56,83.66,2.608,-1,-1,-1,-1,-1
5,12,7/23/10,2950.02,83.66,2.608,-1,-1,-1,-1,-1
5,13,7/23/10,11295.21,83.66,2.608,-1,-1,-1,-1,-1
5,14,7/23/10,2744.1,83.66,2.608,-1,-1,-1,-1,-1
6,1,7/23/10,19162.26,83.9,2.608,-1,-1,-1,-1,-1
6,2,7/23/10,55872.17,83.9,2.608,-1,-1,-1,-1,-1
6,3,7/23/10,21475.27,83.9,2.608,-1,-1,-1,-1,-1
6,4,7/23/10,35040.16,83.9,2.608,-1,-1,-1,-1,-1
6,5,7/23/10,27187.3,83.9,2.608,-1,-1,-1,-1,-1
6,6,7/23/10,11951.47,83.9,2.608,-1,-1,-1,-1,-1
6,7,7/23/10,29716.71,83.9,2.608,-1,-1,-1,-1,-1
6,8,7/23/10,43902.99,83.9,2.608,-1,-1,-1,-1,-1
6,9,7/23/10,50579.8,83.9,2.608,-1,-1,-1,-1,-1
6,10,7/23/10,48413.56,83.9,2.608,-1,-1,-1,-1,-1
6,11,7/23/10,27049.62,83.9,2.608,-1,-1,-1,-1,-1
6,12,7/23/10,8242.42,83.9,2.608,-1,-1,-1,-1,-1
6,13,7/23/10,40932.15,83.9,2.608,-1,-1,-1,-1,-1
6,14,7/23/10,22820.97,83.9,2.608,-1,-1,-1,-1,-1
1,1,7/30/10,15381.82,81.84,2.64,-1,-1,-1,-1,-1
1,2,7/30/10,45833.77,81.84,2.64,-1,-1,-1,-1,-1
1,3,7/30/10,20915.95,81.84,2.64,-1,-1,-1,-1,-1
1,4,7/30/10,36419.68,81.84,2.64,-1,-1,-1,-1,-1
1,5,7/30/10,16472.48,81.84,2.64,-1,-1,-1,-1,-1
1,6,7/30/10,3932.95,81.84,2.64,-1,-1,-1,-1,-1
1,7,7/30/10,17709.46,81.84,2.64,-1,-1,-1,-1,-1
1,8,7/30/10,33568.19,81.84,2.64,-1,-1,-1,-1,-1
1,9,7/30/10,18959.82,81.84,2.64,-1,-1,-1,-1,-1
1,10,7/30/10,29613.51,81.84,2.64,-1,-1,-1,-1,-1
1,11,7/30/10,26789.66,81.84,2.64,-1,-1,-1,-1,-1
1,12,7/30/10,11634.37,81.84,2.64,-1,-1,-1,-1,-1
1,13,7/30/10,38018.99,81.84,2.64,-1,-1,-1,-1,-1
1,14,7/30/10,12421.92,81.84,2.64,-1,-1,-1,-1,-1
2,1,7/30/10,22749.21,83.49,2.64,-1,-1,-1,-1,-1
2,2,7/30/10,67829.52,83.49,2.64,-1,-1,-1,-1,-1
2,3,7/30/10,34165.46,83.49,2.64,-1,-1,-1,-1,-1
2,4,7/30/10,45238.73,83.49,2.64,-1,-1,-1,-1,-1
2,5,7/30/10,24542.81,83.49,2.64,-1,-1,-1,-1,-1
2,6,7/30/10,5050.13,83.49,2.64,-1,-1,-1,-1,-1
2,7,7/30/10,25195.42,83.49,2.64,-1,-1,-1,-1,-1
2,8,7/30/10,57499.29,83.49,2.64,-1,-1,-1,-1,-1
2,9,7/30/10,26695.96,83.49,2.64,-1,-1,-1,-1,-1
2,10,7/30/10,40738.99,83.49,2.64,-1,-1,-1,-1,-1
2,11,7/30/10,24241.74,83.49,2.64,-1,-1,-1,-1,-1
2,12,7/30/10,10480.81,83.49,2.64,-1,-1,-1,-1,-1
2,13,7/30/10,46255.77,83.49,2.64,-1,-1,-1,-1,-1
2,14,7/30/10,17320.14,83.49,2.64,-1,-1,-1,-1,-1
3,1,7/30/10,4205.62,82.04,2.64,-1,-1,-1,-1,-1
3,2,7/30/10,14191.77,82.04,2.64,-1,-1,-1,-1,-1
3,3,7/30/10,9147.7,82.04,2.64,-1,-1,-1,-1,-1
3,4,7/30/10,7570.49,82.04,2.64,-1,-1,-1,-1,-1
3,5,7/30/10,5453.14,82.04,2.64,-1,-1,-1,-1,-1
3,6,7/30/10,1491.41,82.04,2.64,-1,-1,-1,-1,-1
3,7,7/30/10,5208.45,82.04,2.64,-1,-1,-1,-1,-1
3,8,7/30/10,8128.51,82.04,2.64,-1,-1,-1,-1,-1
3,9,7/30/10,4554.41,82.04,2.64,-1,-1,-1,-1,-1
3,10,7/30/10,9151.06,82.04,2.64,-1,-1,-1,-1,-1
3,11,7/30/10,8097.9,82.04,2.64,-1,-1,-1,-1,-1
3,12,7/30/10,2418.48,82.04,2.64,-1,-1,-1,-1,-1
3,13,7/30/10,10837.55,82.04,2.64,-1,-1,-1,-1,-1
3,14,7/30/10,3782.86,82.04,2.64,-1,-1,-1,-1,-1
4,1,7/30/10,27493.53,80.7,2.65,-1,-1,-1,-1,-1
4,2,7/30/10,85568.43,80.7,2.65,-1,-1,-1,-1,-1
4,3,7/30/10,41504.97,80.7,2.65,-1,-1,-1,-1,-1
4,4,7/30/10,52243.98,80.7,2.65,-1,-1,-1,-1,-1
4,5,7/30/10,33482.99,80.7,2.65,-1,-1,-1,-1,-1
4,6,7/30/10,8919.54,80.7,2.65,-1,-1,-1,-1,-1
4,7,7/30/10,33527.62,80.7,2.65,-1,-1,-1,-1,-1
4,8,7/30/10,61625.27,80.7,2.65,-1,-1,-1,-1,-1
4,9,7/30/10,27703.88,80.7,2.65,-1,-1,-1,-1,-1
4,10,7/30/10,32469.61,80.7,2.65,-1,-1,-1,-1,-1
4,11,7/30/10,22093.28,80.7,2.65,-1,-1,-1,-1,-1
4,12,7/30/10,10160.33,80.7,2.65,-1,-1,-1,-1,-1
4,13,7/30/10,64190.5,80.7,2.65,-1,-1,-1,-1,-1
4,14,7/30/10,21370.79,80.7,2.65,-1,-1,-1,-1,-1
5,1,7/30/10,6937.64,82.46,2.64,-1,-1,-1,-1,-1
5,2,7/30/10,12088.9,82.46,2.64,-1,-1,-1,-1,-1
5,3,7/30/10,5655.56,82.46,2.64,-1,-1,-1,-1,-1
5,4,7/30/10,9829.25,82.46,2.64,-1,-1,-1,-1,-1
5,5,7/30/10,4412,82.46,2.64,-1,-1,-1,-1,-1
5,6,7/30/10,1157.69,82.46,2.64,-1,-1,-1,-1,-1
5,7,7/30/10,4162.49,82.46,2.64,-1,-1,-1,-1,-1
5,8,7/30/10,12325.92,82.46,2.64,-1,-1,-1,-1,-1
5,9,7/30/10,4857.84,82.46,2.64,-1,-1,-1,-1,-1
5,10,7/30/10,10866.46,82.46,2.64,-1,-1,-1,-1,-1
5,11,7/30/10,6961.12,82.46,2.64,-1,-1,-1,-1,-1
5,12,7/30/10,2639.53,82.46,2.64,-1,-1,-1,-1,-1
5,13,7/30/10,11362.49,82.46,2.64,-1,-1,-1,-1,-1
5,14,7/30/10,2918.75,82.46,2.64,-1,-1,-1,-1,-1
6,1,7/30/10,20315.23,81.37,2.64,-1,-1,-1,-1,-1
6,2,7/30/10,52742.13,81.37,2.64,-1,-1,-1,-1,-1
6,3,7/30/10,28231.69,81.37,2.64,-1,-1,-1,-1,-1
6,4,7/30/10,33552.86,81.37,2.64,-1,-1,-1,-1,-1
6,5,7/30/10,28374.84,81.37,2.64,-1,-1,-1,-1,-1
6,6,7/30/10,8163.06,81.37,2.64,-1,-1,-1,-1,-1
6,7,7/30/10,29892.25,81.37,2.64,-1,-1,-1,-1,-1
6,8,7/30/10,44227.73,81.37,2.64,-1,-1,-1,-1,-1
6,9,7/30/10,50781.59,81.37,2.64,-1,-1,-1,-1,-1
6,10,7/30/10,51326.11,81.37,2.64,-1,-1,-1,-1,-1
6,11,7/30/10,21134.26,81.37,2.64,-1,-1,-1,-1,-1
6,12,7/30/10,7130.43,81.37,2.64,-1,-1,-1,-1,-1
6,13,7/30/10,40224.32,81.37,2.64,-1,-1,-1,-1,-1
6,14,7/30/10,23303.95,81.37,2.64,-1,-1,-1,-1,-1
1,1,8/6/10,17508.41,87.16,2.627,-1,-1,-1,-1,-1
1,2,8/6/10,50031.73,87.16,2.627,-1,-1,-1,-1,-1
1,3,8/6/10,26719.02,87.16,2.627,-1,-1,-1,-1,-1
1,4,8/6/10,40973.88,87.16,2.627,-1,-1,-1,-1,-1
1,5,8/6/10,16926.17,87.16,2.627,-1,-1,-1,-1,-1
1,6,8/6/10,4700.38,87.16,2.627,-1,-1,-1,-1,-1
1,7,8/6/10,21842.57,87.16,2.627,-1,-1,-1,-1,-1
1,8,8/6/10,34833.35,87.16,2.627,-1,-1,-1,-1,-1
1,9,8/6/10,19224.82,87.16,2.627,-1,-1,-1,-1,-1
1,10,8/6/10,35078.09,87.16,2.627,-1,-1,-1,-1,-1
1,11,8/6/10,37289.02,87.16,2.627,-1,-1,-1,-1,-1
1,12,8/6/10,12887.52,87.16,2.627,-1,-1,-1,-1,-1
1,13,8/6/10,42038.03,87.16,2.627,-1,-1,-1,-1,-1
1,14,8/6/10,14404.15,87.16,2.627,-1,-1,-1,-1,-1
2,1,8/6/10,22795.72,89.53,2.627,-1,-1,-1,-1,-1
2,2,8/6/10,69920.91,89.53,2.627,-1,-1,-1,-1,-1
2,3,8/6/10,41201.05,89.53,2.627,-1,-1,-1,-1,-1
2,4,8/6/10,49676.14,89.53,2.627,-1,-1,-1,-1,-1
2,5,8/6/10,24316.97,89.53,2.627,-1,-1,-1,-1,-1
2,6,8/6/10,8095.68,89.53,2.627,-1,-1,-1,-1,-1
2,7,8/6/10,29730.29,89.53,2.627,-1,-1,-1,-1,-1
2,8,8/6/10,58947.32,89.53,2.627,-1,-1,-1,-1,-1
2,9,8/6/10,29052.46,89.53,2.627,-1,-1,-1,-1,-1
2,10,8/6/10,42421.79,89.53,2.627,-1,-1,-1,-1,-1
2,11,8/6/10,38708.3,89.53,2.627,-1,-1,-1,-1,-1
2,12,8/6/10,9352.51,89.53,2.627,-1,-1,-1,-1,-1
2,13,8/6/10,51948.67,89.53,2.627,-1,-1,-1,-1,-1
2,14,8/6/10,20406.24,89.53,2.627,-1,-1,-1,-1,-1
3,1,8/6/10,3552.7,85.13,2.627,-1,-1,-1,-1,-1
3,2,8/6/10,16183.81,85.13,2.627,-1,-1,-1,-1,-1
3,3,8/6/10,11686.01,85.13,2.627,-1,-1,-1,-1,-1
3,4,8/6/10,8991.83,85.13,2.627,-1,-1,-1,-1,-1
3,5,8/6/10,6065.41,85.13,2.627,-1,-1,-1,-1,-1
3,6,8/6/10,1641.68,85.13,2.627,-1,-1,-1,-1,-1
3,7,8/6/10,6375.91,85.13,2.627,-1,-1,-1,-1,-1
3,8,8/6/10,8095.02,85.13,2.627,-1,-1,-1,-1,-1
3,9,8/6/10,5798.05,85.13,2.627,-1,-1,-1,-1,-1
3,10,8/6/10,10167.79,85.13,2.627,-1,-1,-1,-1,-1
3,11,8/6/10,6069.98,85.13,2.627,-1,-1,-1,-1,-1
3,12,8/6/10,2467.5,85.13,2.627,-1,-1,-1,-1,-1
3,13,8/6/10,12199.84,85.13,2.627,-1,-1,-1,-1,-1
3,14,8/6/10,4792.86,85.13,2.627,-1,-1,-1,-1,-1
4,1,8/6/10,24769.54,76.53,2.64,-1,-1,-1,-1,-1
4,2,8/6/10,87791.77,76.53,2.64,-1,-1,-1,-1,-1
4,3,8/6/10,44683.74,76.53,2.64,-1,-1,-1,-1,-1
4,4,8/6/10,56299.32,76.53,2.64,-1,-1,-1,-1,-1
4,5,8/6/10,33317.86,76.53,2.64,-1,-1,-1,-1,-1
4,6,8/6/10,7394.69,76.53,2.64,-1,-1,-1,-1,-1
4,7,8/6/10,32800.34,76.53,2.64,-1,-1,-1,-1,-1
4,8,8/6/10,62358.61,76.53,2.64,-1,-1,-1,-1,-1
4,9,8/6/10,26699.34,76.53,2.64,-1,-1,-1,-1,-1
4,10,8/6/10,35029.35,76.53,2.64,-1,-1,-1,-1,-1
4,11,8/6/10,25638.77,76.53,2.64,-1,-1,-1,-1,-1
4,12,8/6/10,9710.15,76.53,2.64,-1,-1,-1,-1,-1
4,13,8/6/10,65448.71,76.53,2.64,-1,-1,-1,-1,-1
4,14,8/6/10,22137.75,76.53,2.64,-1,-1,-1,-1,-1
5,1,8/6/10,7148.15,86.1,2.627,-1,-1,-1,-1,-1
5,2,8/6/10,12467.34,86.1,2.627,-1,-1,-1,-1,-1
5,3,8/6/10,10624.84,86.1,2.627,-1,-1,-1,-1,-1
5,4,8/6/10,10438.13,86.1,2.627,-1,-1,-1,-1,-1
5,5,8/6/10,4986.41,86.1,2.627,-1,-1,-1,-1,-1
5,6,8/6/10,493.96,86.1,2.627,-1,-1,-1,-1,-1
5,7,8/6/10,4844.54,86.1,2.627,-1,-1,-1,-1,-1
5,8,8/6/10,13004.62,86.1,2.627,-1,-1,-1,-1,-1
5,9,8/6/10,6096.34,86.1,2.627,-1,-1,-1,-1,-1
5,10,8/6/10,10887.62,86.1,2.627,-1,-1,-1,-1,-1
5,11,8/6/10,8541.27,86.1,2.627,-1,-1,-1,-1,-1
5,12,8/6/10,2930.93,86.1,2.627,-1,-1,-1,-1,-1
5,13,8/6/10,13004.88,86.1,2.627,-1,-1,-1,-1,-1
5,14,8/6/10,3214.04,86.1,2.627,-1,-1,-1,-1,-1
6,1,8/6/10,21055.66,86.61,2.627,-1,-1,-1,-1,-1
6,2,8/6/10,55085.44,86.61,2.627,-1,-1,-1,-1,-1
6,3,8/6/10,39858.03,86.61,2.627,-1,-1,-1,-1,-1
6,4,8/6/10,37386.78,86.61,2.627,-1,-1,-1,-1,-1
6,5,8/6/10,26594.53,86.61,2.627,-1,-1,-1,-1,-1
6,6,8/6/10,7061.51,86.61,2.627,-1,-1,-1,-1,-1
6,7,8/6/10,28152.01,86.61,2.627,-1,-1,-1,-1,-1
6,8,8/6/10,45188.59,86.61,2.627,-1,-1,-1,-1,-1
6,9,8/6/10,45375.34,86.61,2.627,-1,-1,-1,-1,-1
6,10,8/6/10,47681.29,86.61,2.627,-1,-1,-1,-1,-1
6,11,8/6/10,31792.36,86.61,2.627,-1,-1,-1,-1,-1
6,12,8/6/10,7819.24,86.61,2.627,-1,-1,-1,-1,-1
6,13,8/6/10,41120.86,86.61,2.627,-1,-1,-1,-1,-1
6,14,8/6/10,21866.78,86.61,2.627,-1,-1,-1,-1,-1
1,1,8/13/10,15536.4,87,2.692,-1,-1,-1,-1,-1
1,2,8/13/10,45475.69,87,2.692,-1,-1,-1,-1,-1
1,3,8/13/10,30640.54,87,2.692,-1,-1,-1,-1,-1
1,4,8/13/10,36461.66,87,2.692,-1,-1,-1,-1,-1
1,5,8/13/10,15544.62,87,2.692,-1,-1,-1,-1,-1
1,6,8/13/10,3885.01,87,2.692,-1,-1,-1,-1,-1
1,7,8/13/10,19178.36,87,2.692,-1,-1,-1,-1,-1
1,8,8/13/10,32326.19,87,2.692,-1,-1,-1,-1,-1
1,9,8/13/10,18684.26,87,2.692,-1,-1,-1,-1,-1
1,10,8/13/10,31271.9,87,2.692,-1,-1,-1,-1,-1
1,11,8/13/10,30250.16,87,2.692,-1,-1,-1,-1,-1
1,12,8/13/10,13294,87,2.692,-1,-1,-1,-1,-1
1,13,8/13/10,37869.12,87,2.692,-1,-1,-1,-1,-1
1,14,8/13/10,13579.21,87,2.692,-1,-1,-1,-1,-1
2,1,8/13/10,21933.3,89.05,2.692,-1,-1,-1,-1,-1
2,2,8/13/10,69947,89.05,2.692,-1,-1,-1,-1,-1
2,3,8/13/10,44340.16,89.05,2.692,-1,-1,-1,-1,-1
2,4,8/13/10,46682.77,89.05,2.692,-1,-1,-1,-1,-1
2,5,8/13/10,19453.79,89.05,2.692,-1,-1,-1,-1,-1
2,6,8/13/10,7453.02,89.05,2.692,-1,-1,-1,-1,-1
2,7,8/13/10,27061.98,89.05,2.692,-1,-1,-1,-1,-1
2,8,8/13/10,52832.4,89.05,2.692,-1,-1,-1,-1,-1
2,9,8/13/10,25627.08,89.05,2.692,-1,-1,-1,-1,-1
2,10,8/13/10,40112.92,89.05,2.692,-1,-1,-1,-1,-1
2,11,8/13/10,29838.67,89.05,2.692,-1,-1,-1,-1,-1
2,12,8/13/10,9219.2,89.05,2.692,-1,-1,-1,-1,-1
2,13,8/13/10,45660.53,89.05,2.692,-1,-1,-1,-1,-1
2,14,8/13/10,17538.24,89.05,2.692,-1,-1,-1,-1,-1
3,1,8/13/10,3930.41,86.74,2.692,-1,-1,-1,-1,-1
3,2,8/13/10,13947.93,86.74,2.692,-1,-1,-1,-1,-1
3,3,8/13/10,9329.48,86.74,2.692,-1,-1,-1,-1,-1
3,4,8/13/10,7340.21,86.74,2.692,-1,-1,-1,-1,-1
3,5,8/13/10,6352.28,86.74,2.692,-1,-1,-1,-1,-1
3,6,8/13/10,1204.78,86.74,2.692,-1,-1,-1,-1,-1
3,7,8/13/10,6972.53,86.74,2.692,-1,-1,-1,-1,-1
3,8,8/13/10,6805.2,86.74,2.692,-1,-1,-1,-1,-1
3,9,8/13/10,3993.82,86.74,2.692,-1,-1,-1,-1,-1
3,10,8/13/10,8338.08,86.74,2.692,-1,-1,-1,-1,-1
3,11,8/13/10,4707.91,86.74,2.692,-1,-1,-1,-1,-1
3,12,8/13/10,1911.87,86.74,2.692,-1,-1,-1,-1,-1
3,13,8/13/10,10414.14,86.74,2.692,-1,-1,-1,-1,-1
3,14,8/13/10,3873.31,86.74,2.692,-1,-1,-1,-1,-1
4,1,8/13/10,27058.91,78.08,2.698,-1,-1,-1,-1,-1
4,2,8/13/10,95845.19,78.08,2.698,-1,-1,-1,-1,-1
4,3,8/13/10,67779.25,78.08,2.698,-1,-1,-1,-1,-1
4,4,8/13/10,56967.92,78.08,2.698,-1,-1,-1,-1,-1
4,5,8/13/10,37313.01,78.08,2.698,-1,-1,-1,-1,-1
4,6,8/13/10,7455.5,78.08,2.698,-1,-1,-1,-1,-1
4,7,8/13/10,35877.79,78.08,2.698,-1,-1,-1,-1,-1
4,8,8/13/10,62910.61,78.08,2.698,-1,-1,-1,-1,-1
4,9,8/13/10,27948.05,78.08,2.698,-1,-1,-1,-1,-1
4,10,8/13/10,33328.76,78.08,2.698,-1,-1,-1,-1,-1
4,11,8/13/10,26026.69,78.08,2.698,-1,-1,-1,-1,-1
4,12,8/13/10,9138.81,78.08,2.698,-1,-1,-1,-1,-1
4,13,8/13/10,67119.15,78.08,2.698,-1,-1,-1,-1,-1
4,14,8/13/10,23063.46,78.08,2.698,-1,-1,-1,-1,-1
